seller_id,seller_city,seller_state,orders,revenue,avg_delivery_days,on_time_rate
7c9130f5f3729edd32aa059141d92484,garca,SP,3,126.0,7.13,100.0
7caa63f175b1cecbfaadd8b5ab9998c7,sao paulo,SP,1,19.9,2.15,100.0
7cb946b1ad19faebe28c3e86c2794ec3,sete lagoas,MG,1,25.0,18.15,100.0
7cf4ea70955b00d6b3c22542598e2715,sao paulo,SP,1,189.9,7.1,100.0
7d13fca15225358621be4086e1eb0964,ribeirao preto,SP,558,112436.18000000001,15.69,88.09
7d294cf9a6a69dc6a0c3e540fff0e039,barra velha,SC,5,257.25,8.82,100.0
7d456afc660226829370f3173d14520c,mogi das cruzes,SP,55,8118.25,9.03,94.38
7d484ca289afaac6bf5fc6a1e96d2226,campo grande,MS,2,183.2,12.16,50.0
7d76b645482be4a332374e8223836592,sao paulo,SP,172,3765.74,13.26,89.07
7d7866a99a8656a42c7ff6352a433410,sao paulo,SP,5,147.89,4.89,100.0
7d7d2b7a51328016102d4528c411d630,ibitinga,SP,7,918.8,10.28,85.71
7d81e74a4755b552267cd5e081563028,sao paulo,SP,1,32.5,2.21,100.0
7d948535954aaf8c5d39db007f74372e,guaruja,SP,4,194.0,5.6,100.0
7daca0837f033a41a6f3428c18657533,tanabi,SP,7,1228.98,14.33,71.43
7dc8c42cc750eeafea6c85712ffee9bf,sao paulo,SP,41,6409.68,8.66,96.0
7dc9a3355bae96dd82008b313d3a456c,dores de campos,MG,1,899.0,12.49,100.0
7ddcbb64b5bc1ef36ca8c151f6ec77df,sao paulo,SP,325,54435.66,12.64,91.62
7dea6f73af847b42cc3985bd620f994d,cascavel,PR,2,324.0,5.59,100.0
7df1fc11cc5cbc518b39faa60cf5d67c,campo grande,MS,5,1037.6,7.72,100.0
7e1fb0a3ebfb01ffb3a7dae98bf3238d,franca,SP,155,26169.53,15.6,86.39
7e26c750b4cb9f6766f58265ff9ebe95,belo horizonte,MG,23,1344.3,9.45,100.0
7e3f87d16fb353f408d467e74fbd8014,sao paulo,SP,91,4653.09,12.56,88.17
7e79d65b5c6f1f544b7daea036acf720,sao caetano do sul,SP,4,517.8,8.57,100.0
7e93a43ef30c4f03f38b393420bc753a,barueri,SP,319,165981.49,11.34,94.41
7ea5bfa6c340f58f8e71fc1f0412b0d6,belo horizonte,MG,96,10838.41,12.74,93.14
7ecd59e5e20407131822c1a68ac59c1f,brasilia,DF,24,1466.71,17.43,86.21
7ecef8194babfec876ca720714327841,campinas,SP,7,990.5,9.12,87.5
7f02656561b680def9986c0795a8a080,sao paulo,SP,1,42.0,14.18,100.0
7f152321c60a266edc53af1925ef96c1,criciuma,SC,20,3919.8,23.47,70.0
7f2617c58d5d06806987308b45654351,sao paulo,SP,22,3656.8,12.28,91.3
7f35f9daf223da737b78738fbae4d977,valinhos,SP,5,252.0,7.87,100.0
7f40d06aa0b5f1aa4f41af8c0480e2ef,rio claro,SP,6,1309.94,4.13,83.33
7f5e4d5efad7e44b91115dd1decb65f3,jacarei / sao paulo,SP,3,179.9,5.44,100.0
7f7b8245c336066a1f9933c359f11d77,mogi mirim,SP,38,2094.36,7.92,97.67
7fc87cc3e89b3d1d5cabdca32f8485aa,guarulhos,SP,14,2153.9,19.74,71.43
7fdb0720c8d7c9075538b365dc8c3a22,toledo,PR,9,1804.0,17.47,90.0
7fe21dd00d2f4943ae09525efa2fd674,rio de janeiro,RJ,2,169.8,7.6,100.0
7ff588a03c2aeae4fbd23f9ae64b760d,guarulhos,SP,14,1182.2,5.05,100.0
800214c63934acd05d47e84214db8ba8,jaragua do sul,SC,3,199.70000000000002,11.79,100.0
804287717b9156fb7a787acd9af4fac1,maringa,PR,1,18.8,9.16,100.0
8060d731897e33b5c5ae575ce1e209e1,blumenau,SP,5,199.5,7.8,100.0
808d4348b916efa08e766ebad39f61eb,sao paulo,SP,20,712.95,7.96,95.0
8090490573c6c0aa343a7231ebcb8c86,sao paulo - sp,SP,26,3871.1200000000003,10.09,92.31
809413606dbfe5deefd2db646693ef67,sao paulo,SP,3,196.68,8.31,100.0
80ceebb4ee9b31afb6c6a916a574a1e2,londrina,PR,1,6729.0,20.87,0.0
80cfd480be3eb6d6267139f5cb793555,sao paulo,SP,1,99.9,14.25,100.0
80e6699fe29150b372a0c8a1ebf7dcc8,pinhais,PR,96,11119.66,11.49,95.92
80f2cf9abf6b5a0e5c612b5eea6646e6,sao jose do rio preto,SP,6,654.08,10.58,83.33
8132b9bd16876e1b0f8808d43825dd48,florianopolis,SC,1,77.9,16.81,100.0
813348c996469b40f2e028d5429d3495,jundiai,SP,172,10813.53,10.2,95.38
81336a0f57a33776419727a300249e90,sao carlos,SP,15,1351.9,17.59,77.78
8160255418d5aaa7dbdc9f4c64ebda44,ibitinga,SP,380,46368.39,16.78,82.08
817245bcc3badd82bbd222e0366951a6,bauru,SP,28,5345.6,11.01,97.73
81783131d2a97c8d44d406a4be81b5d9,sorocaba,SP,8,761.8399999999999,7.28,88.89
817f85dbb65aa3e70831d90fe75cdf89,tiete,SP,11,1552.27,18.12,100.0
8185694b58b2ba6de20fd41ae608bbea,tabao da serra,SP,8,1372.3,11.06,100.0
818d28f936e791926d33bcb6ee94ef79,sao paulo,SP,4,111.6,12.94,100.0
81a1104df0f08b59c68aa5b03cfe398e,sao jose dos pinhais,PR,72,9320.98,12.83,94.44
81ed90f07c0bacb7594940ba2ef676aa,divinopolis,MG,2,223.9,16.1,100.0
81f89e42267213cb94da7ddc301651da,presidente prudente,SP,46,3955.0,7.64,100.0
820c7c9eaf76d2b226b6c242bcf3f34d,sao paulo,SP,1,559.0,17.76,100.0
820cc752a266cdc6c1a1e61dd4583330,maringa,PR,15,2802.7999999999997,13.96,86.67
821fb029fc6e495ca4f08a35d51e53a5,sao paulo,SP,24,17851.62,16.36,64.0
822166ed1e47908f7cfb49946d03c726,tres rios,RJ,69,3714.83,13.87,99.07
822b63912576852aea9a8436d72317b7,mogi guacu,SP,6,3465.9300000000003,21.42,100.0
822bad9bc42b51213ba522fe87b7ab5d,balneario camboriu,SC,18,5160.0,26.66,72.22
827f8f69dfa529c561901c4f2e0f332f,curitiba,PR,91,3408.39,13.23,91.35
82921991ff5b557b045605b8bbf08d49,sao paulo,SP,1,18.9,4.08,100.0
82bd0703a4aefd6b599e5bfdaed378fb,marilia,SP,20,2394.28,12.24,95.65
82cb9f452fe8334df74b22d37824b431,caxias do sul,RS,14,838.2,9.04,100.0
82e0a475a88cc9595229d8029273f045,sao paulo,SP,41,10748.02,15.26,93.67
830379336fad8c6f3b15a4a3ddb5c66e,sao paulo,SP,2,268.0,6.13,100.0
83353a83fd769dfafa4f21a72b15e3e5,sao paulo,SP,5,579.5,18.56,80.0
834f3294fba9f932f56edc879193f925,araraquara,SP,66,39907.5,14.3,93.94
834f8533b2ecb6598dd004ff3de7203a,sao paulo,SP,41,4324.349999999999,15.05,82.22
835f0f7810c76831d6c7d24c7a646d4d,sao paulo,SP,42,4990.200000000001,18.48,68.75
83645b1645cdee8953ee54c29ceed564,santa terezinha de itaipu,PR,14,978.9,10.4,100.0
8378eb36b6b70c5734e83ad7b8cdc3b7,itajai,SC,7,1714.8,19.92,76.92
83a75eea11694e36e56dd0cb2240229a,amparo,SP,3,487.0,4.09,100.0
83b08de96980757220871b31bf6cffca,rio de janeiro,RJ,5,1304.17,13.09,71.43
83c465a786b06574376909b35ef6752a,sao carlos,SP,3,281.4,5.27,100.0
83c8aafbefb034674a70de0eac5b8954,francisco beltrao,PR,2,134.9,5.07,100.0
83deb69e889cf80f82be1dc6d5f2d486,florianopolis,SC,40,5363.01,15.74,95.24
83e197e95a1bbabc8c75e883ed016c47,mage,RJ,46,6574.1900000000005,10.49,98.15
83f2b4881141ce3fcd4e985125d3279e,ribeirao preto,SP,3,60.7,18.19,66.67
8444e55c1f13cd5c179851e5ca5ebd00,congonhal,MG,92,21480.96,21.29,89.22
845e8036c3f7bf62099352f5ed910240,rio de janeiro,RJ,21,1584.6000000000001,8.28,100.0
8476243f92442881ddd5b578975cf115,campo bom,RS,12,7838.0,17.34,91.67
84c945f15571830c1a91a33978e94009,sao paulo,SP,2,51.98,9.44,100.0
84deb808079d1be601c209c1e771b1cc,curitiba,PR,2,34.93,7.54,100.0
85044848b1b767db2a4a58526adef4b4,osasco,SP,4,240.60000000000002,8.79,100.0
850857dfac77488c307e2b1cbd84ab5a,cascavel,PR,1,1599.0,2.93,100.0
850913d59ce317156b00f3705f1c3edb,atibaia,SP,29,2183.0,13.46,83.33
850f4f8af5ea87287ac68de36e29107f,sao paulo,SP,186,45285.37,10.14,93.72
851773c885feb5e2da3b4f82bc2b17ce,lencois paulista,SP,10,585.3,16.66,80.0
855668e0971d4dfd7bef1b6a4133b41b,itatiba,SP,300,30849.22,16.15,86.17
8581055ce74af1daba164fdbd55a40de,guarulhos,SP,380,64011.22,12.83,89.93
85cc55e048b6bcc90c75afe7f0e72f72,barra mansa,RJ,9,308.28,13.15,77.78
85d9eb9ddc5d00ca9336a2219c97bb13,belo horizonte,MG,499,15107.24,14.74,96.48
85e7c62c1d6ea078c3897424f867a7c8,itapema,SC,2,60.0,7.85,100.0
85ecf03781da592876b7844acc1b729f,sao paulo,SP,2,251.0,15.55,50.0
8602a61d680a10a82cceeeda0d99ea3d,sao paulo,SP,17,826.99,7.69,94.74
8603f0038fe0e52fedd3382d266723de,garopaba,SC,10,2355.0,21.26,100.0
8629a7efec1aab257e58cda559f03ba7,goiania,GO,1,45.22,59.23,0.0
8629c241b3622ac12cd4118afdc8d394,ribeirao preto,SP,13,1167.66,15.12,92.31
863d2ebcd347ce4922de7a0f9a5581d6,rio de janeiro,RJ,17,1312.36,11.67,83.33
8648b1e89e9b349e32d3741b30ec737e,jacarei,SP,93,7228.75,9.25,90.0
866558b3bccef2dbc6d29a2b5995016f,arapongas,PR,5,1519.3999999999999,12.15,100.0
86bb7c4b535e49a541baf3266b1c95b1,franca,SP,16,8162.4,20.14,81.25
86bf77bdb52e615674772d5817c6212f,viamao,RS,4,281.8,7.61,100.0
86ccac0b835037332a596a33b6949ee1,blumenau,SC,178,15894.34,11.86,97.12
86ff3eaef0267069cc891a2ed9d10a17,palhoca,SC,7,409.75,8.96,100.0
870d0118f7a9d85960f29ad89d5d989a,pocos de caldas,MG,45,3157.2,14.93,95.08
87142160b41353c4e5fca2360caf6f92,porto alegre,RS,305,31095.98,10.81,94.4
8759e7aedd644f487315e5860962f162,santo andre,SP,3,627.0,32.8,66.67
876182d1918783bbe15233febfbd4926,sao paulo,SP,3,120.27,9.28,100.0
87b4428a334b8f676fd9a7f3bf544fb5,guaimbe,SP,1,29.99,6.93,100.0
87b740daf17b5d1be335a64164ec6842,suzano,SP,11,12099.89,18.17,90.91
87d30a6a0cbf89356e49324971ab1d24,sao paulo,SP,17,2134.13,11.21,94.12
87d3c3aeb3ead335511b3ce315eb341e,sao paulo,SP,15,749.3499999999999,6.57,93.33
87d73636a3acf123e842bb890a4db036,nhandeara,SP,1,269.9,13.0,100.0
87e24fc7052259b1f7f607d61c10d8be,sao paulo,SP,7,7073.59,15.34,85.71
87f3e35268860433e13d577825aada95,bom jesus dos perdoes,SP,1,19.9,51.5,100.0
880ce4951cf857ab1d9e0b75c1d856f4,belo horizont,MG,1,178.9,15.05,100.0
883dd81e82754ac2c65e9790a7db8c9a,curitiba,PR,5,319.5,7.17,100.0
88460e8ebdecbfecb5f9601833981930,maringa,PR,246,31320.4,18.27,80.33
888faa8bfb0b159c37de6d898b961c31,braco do norte,SC,19,2418.2999999999997,8.41,100.0
889009a0ed0bb52c87819941192931b8,lencois paulista,SP,1,89.9,12.21,100.0
88ae906ea2acf6971f26c3e8b7cb4357,sao paulo,SP,3,246.0,15.09,66.67
88cd3681e0a2ba85e190f7d817629c4c,brusque,SC,1,180.0,7.02,100.0
88cf19ec1fc2c58f161aee259d57142c,sao carlos,SP,14,1372.97,6.44,100.0
88ef59b51bdaa941d10a853429f2b6ce,guaratuba,PR,2,252.9,6.2,100.0
891071be6ba827b591264c90c2ae8a63,sao paulo,SP,85,3763.35,13.21,83.33
8931a84a914b3fe9b1ddaa4d704947ca,sao paulo,SP,29,4668.3,13.05,84.38
8936ba0de1073ee888cb3185ae5dc661,sao paulo,SP,1,389.99,13.19,100.0
897060da8b9a21f655304d50fd935913,ribeirao preto,SP,304,21740.51,14.86,87.89
89757206b887aed36f3e18d858460fea,sao paulo,SP,2,120.5,9.61,100.0
89a51f50b8095ea78d5768f34c13a76f,brasilia,DF,10,677.16,7.48,100.0
89ad3263c0931c47f976d7c5778e60f6,sao paulo,SP,6,568.2,6.55,100.0
89bc797e2e29667aa035d4368f9b7f92,sao paulo,SP,16,392.4,15.06,84.21
89c127985a8b130cfa45c1d36764017a,osasco,SP,6,1334.67,10.99,100.0
89d9a386b0b6e5fc8403071b03f7206a,sao paulo,SP,2,167.0,13.63,100.0
89dda63a3c907c468ec88c310ed91213,maua/sao paulo,SP,1,44.99,25.44,100.0
89de2d6f23e9746ff309705b23581faa,londrina,PR,8,340.0,9.64,100.0
89f69225956f951295ca4c7fb1266553,vassouras,RJ,11,1041.3,9.76,91.67
8a130737016f838139d31878787a39c9,sao paulo,SP,56,4222.03,10.24,93.55
8a1ff5c35f6595a73fef4c7b96e4908a,sao  jose dos pinhais,PR,2,1598.0,10.34,100.0
8a207b6080964f3c1fc9d35bd6096ba4,jaci,SP,2,553.7,21.6,66.67
8a2d12a90e92f012ce5226fc6592b653,curitiba,PR,18,1594.6499999999999,9.36,100.0
8a32e327fe2c1b3511609d81aaf9f042,sao paulo,SP,126,6101.12,9.1,94.08
8a40ae794fa3f9892cee24bd5af0488b,curitiba,PR,6,739.85,27.8,66.67
8a43128d7f9a3db592b866e6861a6cce,sao paulo,SP,3,990.5999999999999,6.66,100.0
8a432f4e5b471f8da497d7dc517666e2,presidente prudente,SP,95,7555.0,7.96,93.4
8a87611c08849ffeeccab52aa798b6c7,curitiba,PR,6,587.9,8.86,100.0
8a8835a43bda99fd37310ad76c457510,sao caetano do sul,SP,2,224.34,6.61,100.0
8a9260f2b0340411d6d2a56bcf4f7378,contagem,MG,8,1256.0,9.19,88.89
8ab42aa58097fd4668d60cc648225d5f,goiania,GO,20,2616.75,11.15,100.0
8ae520247981aa06bc94abddf5f46d34,navegantes,SC,65,16320.99,10.98,98.46
8b11118053756a9a2932f447e11fc1b5,igaracu do tiete,SP,1,79.99,11.91,100.0
8b181ee5518df84f18f4e1a43fe07923,goioere,SP,1,27.9,14.56,100.0
8b2492b7ff4468839593fafeed55bad9,sao goncalo,RJ,29,3660.08,14.96,88.89
8b28d096634035667e8263d57ba3368c,sao jose dos campos,SP,139,9025.3,14.29,86.75
8b2d4ab22f42c5cfc338b846decfda60,fazenda rio grande,PR,6,458.0,12.68,100.0
8b321bb669392f5163d04c59e235e066,sao paulo,SP,930,17262.94,12.62,89.75
8b655f0855926bcb49f5835d38dfddf6,osasco,SP,5,1089.5,5.61,80.0
8b87cd0d43d49b9bdf40f56229364d59,sao paulo,SP,2,729.0,15.34,100.0
8b8cfc8305aa441e4239358c9f6f2485,londrina,PR,15,11892.0,12.54,86.67
8b9d6eec4a7eb7d0f9d579ce0b38324d,mesquita,RJ,48,4159.55,10.04,84.62
8bb48dc19fccaa8613b6229bf7f452a2,assis,SP,82,4190.72,11.17,97.89
8bd0e3abda539b9479c4b44a691be1ec,tres de maio,RS,6,425.75,22.94,66.67
8bd0f31cf0a614c658f6763bd02dea69,sao paulo,SP,33,4455.34,10.12,97.14
8bdd8e3fd58bafa48af76b2c5fd71974,sao paulo,SP,10,2135.83,10.38,80.0
8c0de775f52fe41590b376a3b7c50f68,sumare,SP,8,594.8000000000001,6.21,100.0
8c16d1f32a54d92897cc437244442e1b,blumenau,SC,108,5642.6,10.98,98.31
8c351ed7c326c62123318f4f3246e906,praia grande,SP,2,114.9,10.11,100.0
8c3b533c63cca56240f94f1e3a6b18ef,belo horizonte,MG,3,1849.5,49.22,20.0
8c5e007d7bd5693fa1386ffefbc99f6c,indaiatuba,SP,9,1029.11,11.91,100.0
8c91bfea4263b8fba54081460693e2a1,horizontina,RS,2,739.0,12.13,100.0
8c9348f33ae3dada25c99c99ade2af78,carapicuiba,SP,2,312.99,10.17,100.0
8ca1551acf9832a4cf467bbbac15851f,campo largo,PR,11,2176.4,15.86,83.33
8ca5b19e0263150d2c57afdde2b3d011,maua,SP,3,180.60000000000002,5.38,100.0
8cb7c5ddf41f4d506eba76e9a4702a25,anapolis,GO,1,69.0,16.01,100.0
8cbac7e12637ed9cffa18c7875207478,jaragua do sul,SC,66,2955.98,13.54,95.06
8cc6a0e5738e61a87b03c78b2ba9db4b,andradas,MG,23,13272.7,16.69,91.67
8ccf3cf69651cc1d8a02c8bfaf3b8568,rio claro,SP,2,250.0,25.71,50.0
8cf21434553b02cbd37c0bbd07e041b0,sao jose,SC,1,49.99,11.21,100.0
8d46553a36e68f95350a200c12f8f2e2,campinas,SP,9,660.0,17.24,100.0
8d79c8a04e42d722a75097ce5cbcf2ef,caucaia,CE,26,2627.82,19.57,85.19
8d899e15a5925f097cca50faa49b15e3,sao roque,SP,4,645.0,7.5,40.0
8d92f3ea807b89465643c219455e7369,sao paulo,SP,3,121.2,42.12,12.5
8d956fec2e4337affcb520f56fd8cbfd,sao bernardo do campo,SP,210,10988.2,9.3,90.31
8daab2245ebdc277c51098d01c5ad8ef,sao paulo,SP,16,1604.59,10.03,93.75
8dd386be0767c330276ea6a3f96532d3,paulo lopes,SC,1,89.98,10.29,100.0
8de8fe3af4449ed695d2434c933ed73e,sao paulo,SP,1,2090.0,10.06,100.0
8def3db7f272735afb2ecd03aeca09a7,rio de janeiro,RJ,2,196.0,2.66,100.0
8dfbc5ff27df12f6cef751d3b9554222,curitiba,PR,4,226.0,10.07,100.0
8e29d051f810eb22959ede205b462b9f,mirassol,SP,2,599.8,31.75,50.0
8e2b3afb420011ef0c88c9d5f11ea526,campinas,SP,11,1384.5,10.56,90.91
8e34331b7eedd03be4e5d965c1956225,sao paulo,SP,5,145.0,13.95,80.0
8e4f041ff58e7845456d3482524014b3,porto alegre,RS,2,133.8,24.08,50.0
8e670472e453ba34a379331513d6aab1,juiz de fora,MG,1,975.0,86.0,0.0
8e6cc767478edae941d9bd9eb778d77a,araguari,MG,100,5929.35,16.5,92.59
8e6d7754bc7e0f22c96d255ebda59eba,sao jose dos campos,SP,84,14107.380000000001,14.08,87.6
8e8a7ce9f2f970dc00e2acf6f6e199f6,sao goncalo,RJ,63,8821.0,12.2,90.62
8ea394aed8138685abe1eb9f25e1021d,sorocaba,SP,2,1340.0,11.29,100.0
8eb88b0acb3f90a717ad659221471fa7,cacador,SC,2,119.8,12.25,100.0
8ec76bb0965af3f007692b26fa9d6623,criciuma,SC,1,1999.0,11.31,100.0
8ed8ea9a57c862f2c18c2fe41f601d56,blumenau,SC,19,3831.9,8.58,100.0
8f0fbe2cd4d472157dc1cdef6edecaa9,sao paulo,SP,2,71.88,7.66,100.0
8f119a0aee85c0c8fc534629734e94fd,barueri,SP,75,3578.88,9.9,93.83
8f2b51a30523cdecddc2f179f351c7d6,sao paulo,SP,7,1027.9,13.1,100.0
8f2ce03f928b567e3d56181ae20ae952,pirituba,SP,151,21213.2,14.38,85.47
8f54d64f28a993550aa7943f12572959,ipatinga,MG,15,2755.5,13.92,93.75
8f580d36c1e9d6fbce95283403c7d447,ribeirao preto,SP,8,4813.25,12.27,87.5
8f78f0903005064036736c7173a5c2ed,tiradentes,MG,13,2113.7000000000003,18.31,95.24
8fb67a334bacec338885b4e9e1708073,toledo,PR,1,59.9,8.21,100.0
8fb791022c1fc8909664f48ab7dc636d,sao paulo,SP,5,8119.95,5.73,100.0
8fbd63429be6d3e5e6d1a709b6464802,santo andre,SP,6,1061.4,8.54,100.0
8fbe2ee446b97e128471be4ce983dc0d,sorocaba,SP,3,148.5,8.1,66.67
8fd3b4468f6425810648177996c14cbd,sao jose do rio preto,SP,1,354.9,9.97,100.0
8fdca8e349553f99bc738833a62c8802,sao paulo,SP,22,989.34,10.3,96.55
8fe8786ee000001ab51d030dfd4a7bf1,paulo lopes,SC,5,2255.0,15.87,100.0
8fec2e460530482132c436cfb5439925,laranjal paulista,SP,3,468.46,32.48,40.0
8ff1a9df749e454105c55cda13e79143,marilia,SP,13,1400.6000000000001,12.38,100.0
8ff38bc3969e67c36c48343a07090f66,sao paulo,SP,2,3472.0,16.92,100.0
8fff28c4263ddec387f28d237fb42773,sao paulo,SP,2,58.6,7.91,100.0
900ba814c251a692506d7834c1218441,salto,SP,86,28833.03,12.48,86.05
901b460cdce0c64e471230d7f2f9f3a3,porto alegre,RS,5,1904.0,15.51,100.0
902c99f1ac505c0d18778b61bcd636f7,mogi guacu,SP,3,123.47,4.85,100.0
903037660cf848a717166eb7a06d616e,sao paulo,SP,44,7935.18,11.61,84.75
90b36c5aeb728d5504a39f435bef0c5f,conchal,SP,4,153.89,11.74,100.0
90b57083da5d803237da74daec6dcb2b,curitiba,PR,2,206.9,7.9,100.0
910a922b426b7ff95eaee129ad6c0e1f,sao jose do rio preto,SP,2,119.8,14.63,100.0
913fd0ebba70bb919f7254a02239173c,blumenau,SC,1,159.9,13.43,100.0
9140bd1d9de28b197dce077bdd687438,amparo,SP,6,1258.87,5.33,100.0
9140ef75cc8211c4035935e80e567204,maringa,PR,1,49.9,12.18,100.0
91543f9849d68d023e17194926598543,blumenau,SC,4,834.0,10.97,100.0
916748bc99315c2d202898ae58b1617e,sorocaba,SP,25,369.40000000000003,10.4,100.0
916c9de0b5ad957346eeeb12f332687e,curitiba,PR,22,5336.5,8.17,100.0
918717417d88a9f9ae9735567e6c7682,sao paulo,SP,4,345.70000000000005,8.15,100.0
918f6fbcf3ab724d805867303e593a1b,valinhos,SP,2,79.69999999999999,5.64,100.0
9198786624eaeb375793215cad26cfa6,rodeio,SC,8,854.4,12.38,100.0
91f0eec23d4a61d7d7caeefa3f0ad1ca,tubarao,SC,11,2190.8,26.14,72.73
91f5779a8731baca4809fdeade81803f,barra mansa,RJ,6,1971.46,16.37,100.0
91f848e9f4be368f4318775aac733370,sao paulo,SP,60,5668.61,10.34,97.14
9200e6ce317b67196b6b0bad4d4bd567,rio de janeiro,RJ,1,36.9,16.3,100.0
921323538c9f1c4e816f2720eac02bea,sao paulo,SP,15,1401.84,8.08,82.35
9261d76c62caaf0b24677c2ceb7f8f20,palhoca,SC,6,968.7,7.66,100.0
929f342384a6607afe143d789ade1316,londrina,PR,4,209.4,4.5,100.0
92c8bc6e8f925792247656fed09aad65,sao paulo,SP,2,134.8,13.44,50.0
92d14edfb62ee5ae7fdff70b0f4e7233,sao bernardo do campo,SP,8,322.0,7.02,100.0
92eb0f42c21942b6552362b9b114707d,sao paulo,SP,334,6416.41,13.48,92.46
9315e491484b1b0081ca166fc164108d,londrina,PR,1,29.99,7.28,100.0
933446e9a59dece7ae9175103820ca8f,curitiba,PR,1,64.99,24.03,100.0
934ed5cd1b9c1c7382d0a94a94b9e639,curitiba,PR,1,125.85,13.13,100.0
939e6227d6964a11a70aa91243e418f2,conselheiro lafaiete,MG,4,425.0,5.34,100.0
939f6e231201f26803cb5c3a3d2940b3,bauru,SP,3,130.6,9.9,100.0
93b9a99027bd8bd6af682aff18dd19bf,mairipora,SP,19,1916.0,11.37,100.0
93bef6edaa84956e8e575016449b6351,sao paulo,SP,1,115.0,9.93,100.0
93dc87703c046b603023e75222018b45,belo horizonte,MG,33,8149.35,19.72,91.18
94144541854e298c2d976cb893b81343,viamao,RS,68,17286.28,12.35,96.05
941554c5757b73ba0e50aa7732310afc,sao paulo,SP,3,107.69,7.56,100.0
94165aea8a35c3c21499cbcae239b16c,uberlandia,MG,1,180.0,6.16,100.0
94231344608e603693b0a8891143f65d,porto alegre,SP,3,722.0,12.53,100.0
9449f25aeaf531019b76999ea49a6949,rio de janeiro,RJ,9,1979.55,13.61,77.78
9485a23c0430ba1d58d359391606fce6,santo andre,SP,4,830.9,13.41,75.0
94b9108d4b637ba65bb4f1e53cfcf8d8,guarulhos,SP,7,234.95999999999998,16.45,87.5
94c49f20a123aeb9360dbf80ff912bf6,sorocaba,SP,3,277.75,14.15,100.0
94ca168e8bcb407ab85c5da308863027,clementina,SP,5,224.3,12.49,100.0
94d76e96eedd976258cd3278ce56d5f2,sao roque,SP,1,385.61,7.03,100.0
94e93ce877be27a515118dbfd2c2be41,votuporanga,SP,29,5436.58,13.38,100.0
951e8cef368f09bb3f3d03c00ca4702c,ibitinga,SP,62,3993.31,9.19,91.3
9523fb39dd240aa958e040f8183d64f3,sao paulo,SP,1,146.99,21.88,100.0
9535a841eecebed61a9fb1ac1cbb5597,sao paulo,SP,2,784.9,9.5,100.0
9539213aa8e023c01937bef95dc006da,sao paulo,SP,9,229.1,11.79,66.67
954e95f20808d7e5d11f0de292d078e0,joao monlevade,MG,3,158.78,10.92,100.0
9558aa23f77a9e0a0eca83540999f43b,apucarana,PR,1,39.0,20.87,100.0
955fee9216a65b617aa5c0531780ce60,sao paulo,SP,1261,131836.71,10.74,91.92
9596c870880d900012f2e8e6e30d06d7,varginha,MG,21,7625.35,13.44,95.65
9599519be538b98748162a2b48248960,sao paulo,SP,1,570.0,22.62,100.0
95b293867b5862941c9cd74f756a3c68,sao paulo,SP,9,648.1,21.46,55.56
95cca791657aabeff15a07eb152d7841,palotina,PR,1,9.99,3.72,100.0
95e03ca3d4146e4011985981aeb959b9,rio de janeiro,RJ,172,10865.16,12.35,96.84
95ec4458365c4d11f452ccf538377619,limeira,SP,27,1866.76,5.76,96.77
95f83f51203c626648c875dd41874c7f,borda da mata,MG,50,3077.6600000000003,11.1,95.38
960945e1a9535cbc0cd6ddd35fbe7ae8,sao paulo,SP,28,3381.73,6.06,100.0
9616352088dcf83a7c06637f4ebf1c80,umuarama,PR,91,5643.099999999999,12.48,100.0
961dff0a659b4561334372337dd897d9,rio de janeiro,RJ,3,7297.0,20.52,33.33
9646c3513289980f17226a2fc4720dbd,sao jose dos campos,SP,69,2964.4,12.62,92.11
96493fab2fbb13a14d0c0e8772eef5c3,sao paulo,SP,63,18969.0,13.39,93.75
964ff64dc05b13811c6d0f41e0aa5f6b,sao paulo,SP,1,180.0,6.68,100.0
966cb4760537b1404caedd472cc610a5,diadema,SP,67,45928.26,10.04,97.01
9674754b5a0cb32b638cec001178f799,sao paulo,SP,84,4941.7300000000005,7.95,96.84
96804ea39d96eb908e7c3afdb671bb9e,ibia,MG,37,3530.75,13.42,97.44
968268a686aa05d1f529fb07dff08130,sao paulo,SP,12,4677.29,9.4,100.0
968ee78631915a63fef426d6733d7422,erechim,RS,2,450.0,15.26,100.0
96e5dc09087bad639b4ee193104ec2e5,bom jardim,RJ,2,101.9,7.81,100.0
96f7c797de9ca20efbe14545bed63eec,cravinhos,SP,1,138.60000000000002,1.95,100.0
972d0f9cf61b499a4812cf0bfa3ad3c4,brusque,SC,81,7910.42,18.17,88.37
973f21788dfab357250f69a8dcb7ddee,claudio,MG,9,819.0,21.21,63.16
974cf2cb8f4b7add98709c30df02fe10,araraquara,SP,30,2694.7,11.27,96.67
97512d3fc193b2d1dfcdba0f9d1f0f8a,sao paulo,SP,12,1458.8700000000001,7.99,92.31
977f9f63dd360c2a32ece2f93ad6d306,tabatinga,SP,23,2730.07,12.52,87.5
979e9f8b5b39dd243a2550c8b05aecf0,sao paulo,SP,3,525.0,8.53,100.0
97e4a63591ca439a2b8b7efd20e6e19e,rio de janeiro,RJ,5,349.95,6.43,100.0
97e50a621f8e801f4baf69e08687c192,sao paulo,SP,1,89.9,9.45,100.0
97e995629983723d11830a829bc2b246,lorena,SP,5,499.5,17.01,100.0
9803a40e82e45418ab7fb84091af5231,rio verde,GO,11,4278.75,15.71,100.0
